longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,is_age_capped,is_price_capped,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,rooms_per_household,rooms_per_person,bedrooms_per_room
-118.17,34.05,45.0,733.0,178.0,715.0,165.0,2.5962,124100.0,0,0,False,False,False,False,4.442424242424242,1.0251748251748252,0.24283765347885403
-118.24,34.16,52.0,2187.0,284.0,733.0,274.0,9.5823,406200.0,1,0,False,False,False,False,7.981751824817518,2.9836289222373806,0.12985825331504344
-122.1,37.97,18.0,4326.0,655.0,1753.0,646.0,5.6931,269600.0,0,0,False,False,True,False,6.696594427244582,2.4677695379349687,0.1514100785945446
-118.41,34.03,24.0,3711.0,1192.0,1764.0,1147.0,3.1642,366700.0,0,0,False,False,False,False,3.2353966870095903,2.1037414965986394,0.32120722177310695
-117.78,33.68,19.0,2500.0,331.0,1027.0,327.0,6.115,315600.0,0,0,False,False,False,False,7.6452599388379205,2.4342745861733204,0.1324
-119.26,36.5,35.0,1689.0,371.0,1475.0,329.0,2.5719,74300.0,0,0,True,False,False,False,5.133738601823708,1.1450847457627118,0.21965660153937241
-119.83,36.73,21.0,1702.0,358.0,1347.0,316.0,2.4137,62100.0,0,0,True,False,False,False,5.386075949367089,1.2635486265775797,0.21034077555816685
-121.63,38.04,25.0,2019.0,411.0,888.0,326.0,3.2619,183800.0,0,0,True,False,False,False,6.193251533742331,2.2736486486486487,0.20356612184249628
-117.84,33.84,23.0,6157.0,1129.0,2817.0,1073.0,5.0629,232600.0,0,0,False,False,False,False,5.7381174277726,2.1856585019524317,0.18336852363163877
-117.21,33.12,4.0,3261.0,689.0,926.0,561.0,4.3672,258900.0,0,0,False,False,False,True,5.81283422459893,3.521598272138229,0.2112848819380558
-117.08,32.8,32.0,1587.0,268.0,635.0,249.0,3.375,178100.0,0,0,False,False,False,True,6.373493975903615,2.499212598425197,0.1688720856962823
-124.09,40.55,24.0,2978.0,553.0,1370.0,480.0,2.7644,97300.0,0,0,False,False,False,False,6.204166666666667,2.1737226277372264,0.18569509738079248
-122.53,37.65,20.0,4582.0,1124.0,2325.0,1040.0,4.0556,275000.0,0,0,False,False,False,True,4.405769230769231,1.970752688172043,0.2453077258838935
-121.97,37.54,31.0,1949.0,344.0,986.0,322.0,4.6349,196200.0,0,0,False,False,False,False,6.052795031055901,1.9766734279918865,0.17650076962544894
-122.31,37.52,35.0,1817.0,262.0,659.0,262.0,6.8336,457200.0,0,0,False,False,False,True,6.935114503816794,2.7572078907435507,0.1441937259218492
-118.42,34.24,36.0,1181.0,220.0,775.0,218.0,4.7228,183800.0,0,0,False,False,False,False,5.41743119266055,1.5238709677419355,0.18628281117696868
-117.29,34.14,45.0,1598.0,314.0,771.0,319.0,2.5417,82900.0,0,0,True,False,False,False,5.009404388714733,2.072632944228275,0.1964956195244055
-117.01,32.75,34.0,2105.0,340.0,973.0,357.0,4.3088,152500.0,0,0,False,False,False,False,5.896358543417367,2.1634121274409046,0.16152019002375298
-124.27,40.69,36.0,2349.0,528.0,1194.0,465.0,2.5179,79000.0,0,0,False,False,False,True,5.051612903225807,1.9673366834170853,0.2247765006385696
-117.0,34.87,16.0,6862.0,1292.0,3562.0,1126.0,3.6091,87200.0,0,0,True,False,False,False,6.094138543516874,1.9264458169567658,0.1882832993296415
-118.43,34.08,46.0,778.0,90.0,238.0,93.0,15.0001,500001.0,0,1,False,False,False,False,8.365591397849462,3.26890756302521,0.11568123393316196
-118.32,34.19,37.0,589.0,119.0,375.0,122.0,3.3897,222700.0,0,0,False,False,False,False,4.827868852459017,1.5706666666666667,0.20203735144312393
-117.3,34.39,11.0,3572.0,592.0,1876.0,507.0,3.6615,105100.0,0,0,True,False,False,False,7.045364891518737,1.904051172707889,0.16573348264277715
-118.31,34.07,20.0,3264.0,1248.0,2919.0,1191.0,2.3674,500001.0,0,1,False,False,False,False,2.7405541561712847,1.1181911613566289,0.38235294117647056
-118.36,34.09,28.0,1111.0,300.0,526.0,294.0,2.6136,383300.0,0,0,False,False,False,False,3.7789115646258504,2.112167300380228,0.27002700270027
-118.13,34.15,28.0,1119.0,334.0,739.0,323.0,2.5903,125000.0,0,0,False,False,False,False,3.4643962848297214,1.5142083897158323,0.29848078641644327
-120.15,39.8,19.0,785.0,151.0,366.0,140.0,3.0625,82500.0,0,0,True,False,False,False,5.607142857142857,2.1448087431693987,0.19235668789808918
-118.28,33.99,52.0,1283.0,342.0,1363.0,329.0,2.5848,101900.0,1,0,False,False,False,False,3.8996960486322187,0.9413059427732942,0.2665627435697584
-118.33,34.0,47.0,825.0,187.0,416.0,173.0,2.3333,133300.0,0,0,False,False,False,False,4.76878612716763,1.9831730769230769,0.22666666666666666
-118.31,36.94,35.0,2563.0,530.0,861.0,371.0,2.325,80600.0,0,0,True,False,False,False,6.908355795148248,2.9767711962833916,0.20678891923527118
-118.1,34.14,26.0,6262.0,1645.0,3001.0,1505.0,3.6572,213200.0,0,0,False,False,False,False,4.160797342192691,2.086637787404199,0.2626956244011498
-117.45,34.1,9.0,4288.0,1017.0,3156.0,900.0,2.7827,105800.0,0,0,True,False,False,False,4.764444444444444,1.358681875792142,0.23717350746268656
-118.18,33.83,39.0,3622.0,745.0,1330.0,648.0,3.3125,425500.0,0,0,False,False,False,True,5.589506172839506,2.7233082706766916,0.20568746548868028
-117.75,33.71,15.0,2849.0,537.0,878.0,520.0,3.2841,158300.0,0,0,False,False,False,False,5.4788461538461535,3.244874715261959,0.18848718848718848
-118.22,34.66,17.0,3810.0,662.0,1867.0,586.0,4.9,152400.0,0,0,True,False,False,False,6.501706484641638,2.040707016604178,0.17375328083989502
-121.22,38.71,23.0,1843.0,273.0,818.0,276.0,4.4695,214700.0,0,0,True,False,False,False,6.677536231884058,2.2530562347188265,0.14812805208898536
-118.08,33.99,37.0,1419.0,310.0,1125.0,296.0,2.5,162000.0,0,0,False,False,False,False,4.793918918918919,1.2613333333333334,0.21846370683579985
-118.3,34.17,30.0,48.0,14.0,74.0,16.0,5.0056,162500.0,0,0,False,False,False,False,3.0,0.6486486486486487,0.2916666666666667
-116.92,32.77,16.0,2770.0,406.0,1269.0,429.0,6.6783,275000.0,0,0,False,False,False,False,6.456876456876457,2.1828211189913316,0.14657039711191336
-118.16,34.68,17.0,2994.0,832.0,1571.0,695.0,2.5902,85400.0,0,0,True,False,False,False,4.307913669064749,1.9057924888605984,0.27788911155644624
-117.25,33.65,10.0,1652.0,316.0,725.0,233.0,3.5125,155600.0,0,0,False,False,False,False,7.090128755364807,2.2786206896551726,0.19128329297820823
-118.07,33.98,41.0,1478.0,273.0,916.0,281.0,3.9688,169800.0,0,0,False,False,False,False,5.259786476868327,1.6135371179039302,0.18470906630581868
-118.35,34.0,46.0,3402.0,503.0,1389.0,504.0,5.3462,270400.0,0,0,False,False,False,False,6.75,2.449244060475162,0.14785420340975897
-117.11,32.76,21.0,2226.0,600.0,1085.0,533.0,2.2604,126300.0,0,0,False,False,False,True,4.176360225140713,2.0516129032258066,0.2695417789757412
-118.98,35.35,21.0,496.0,131.0,511.0,124.0,1.7614,33200.0,0,0,True,False,False,False,4.0,0.9706457925636007,0.26411290322580644
-124.23,40.54,52.0,2694.0,453.0,1152.0,435.0,3.0806,106700.0,1,0,False,False,False,True,6.1931034482758625,2.3385416666666665,0.16815144766146994
-118.1,33.78,35.0,4466.0,740.0,2134.0,743.0,5.7389,251800.0,0,0,False,False,False,False,6.010767160161508,2.0927835051546393,0.16569637259292433
-121.28,38.74,33.0,4384.0,778.0,1775.0,789.0,4.05,134700.0,0,0,True,False,False,False,5.556400506970849,2.4698591549295776,0.17746350364963503
-117.66,34.05,36.0,2341.0,520.0,2138.0,523.0,2.3347,104000.0,0,0,True,False,False,False,4.4760994263862335,1.0949485500467726,0.22212729602733874
-118.52,34.18,34.0,2307.0,388.0,1168.0,427.0,4.2143,245400.0,0,0,False,False,False,False,5.402810304449648,1.9751712328767124,0.1681837884698743
-121.92,37.25,34.0,2231.0,360.0,1035.0,365.0,4.7917,243200.0,0,0,False,False,False,False,6.112328767123287,2.1555555555555554,0.16136261766024204
-122.08,37.63,35.0,517.0,108.0,391.0,107.0,4.0682,156900.0,0,0,False,False,True,False,4.831775700934579,1.3222506393861893,0.20889748549323017
-122.27,37.91,47.0,1930.0,315.0,692.0,296.0,6.3669,315500.0,0,0,False,False,True,False,6.52027027027027,2.7890173410404624,0.16321243523316062
-118.26,34.13,37.0,196.0,74.0,194.0,68.0,1.2188,218800.0,0,0,False,False,False,False,2.8823529411764706,1.0103092783505154,0.37755102040816324
-117.35,34.01,23.0,3707.0,769.0,1938.0,658.0,2.725,95300.0,0,0,True,False,False,False,5.633738601823708,1.912796697626419,0.20744537361748044
-117.08,32.75,16.0,1111.0,328.0,930.0,303.0,1.2347,128100.0,0,0,False,False,False,True,3.6666666666666665,1.1946236559139785,0.2952295229522952
-118.36,33.93,19.0,3103.0,918.0,2033.0,738.0,2.6961,212500.0,0,0,False,False,False,False,4.2046070460704605,1.5263157894736843,0.2958427328391879
-117.27,32.85,34.0,2105.0,444.0,780.0,406.0,2.3187,488900.0,0,0,False,False,False,True,5.184729064039409,2.698717948717949,0.21092636579572446
-121.63,39.82,11.0,3974.0,727.0,1610.0,634.0,2.6147,107700.0,0,0,True,False,False,False,6.26813880126183,2.46832298136646,0.18293910417715148
-117.3,34.15,38.0,740.0,163.0,332.0,138.0,2.4107,88000.0,0,0,True,False,False,False,5.36231884057971,2.2289156626506026,0.22027027027027027
-118.27,34.03,51.0,1280.0,422.0,1560.0,381.0,1.7115,125000.0,0,0,False,False,False,False,3.3595800524934383,0.8205128205128205,0.3296875
-121.95,37.39,24.0,5230.0,934.0,3795.0,970.0,5.4228,264100.0,0,0,False,False,False,False,5.391752577319588,1.378129117259552,0.17858508604206502
-119.78,36.27,29.0,1871.0,315.0,1066.0,309.0,4.5714,100800.0,0,0,True,False,False,False,6.055016181229774,1.7551594746716699,0.16835916622127206
-118.05,33.9,41.0,550.0,129.0,642.0,125.0,1.875,119900.0,0,0,False,False,False,False,4.4,0.8566978193146417,0.23454545454545456
-121.3,38.64,20.0,5001.0,830.0,2330.0,830.0,4.0833,160000.0,0,0,True,False,False,False,6.025301204819277,2.146351931330472,0.16596680663867228
-122.2,37.76,37.0,2680.0,736.0,1925.0,667.0,1.4097,84600.0,0,0,False,False,True,False,4.017991004497751,1.3922077922077922,0.2746268656716418
-117.93,33.76,21.0,2884.0,662.0,2613.0,645.0,4.05,177900.0,0,0,False,False,False,False,4.471317829457364,1.10371220818982,0.22954230235783635
-117.99,33.8,18.0,383.0,94.0,487.0,98.0,3.975,162500.0,0,0,False,False,False,False,3.9081632653061225,0.7864476386036962,0.2454308093994778
-118.05,34.16,36.0,3908.0,732.0,1688.0,725.0,4.5625,376800.0,0,0,True,False,False,False,5.3903448275862065,2.315165876777251,0.18730808597748208
-121.42,38.62,33.0,3171.0,832.0,1591.0,695.0,2.0786,88600.0,0,0,True,False,False,False,4.562589928057554,1.993086109365179,0.26237779880163986
-122.69,38.36,6.0,5496.0,1374.0,2502.0,1189.0,2.4827,177500.0,0,0,False,False,False,False,4.622371740958789,2.196642685851319,0.25
-122.3,37.9,41.0,2053.0,435.0,873.0,415.0,3.4091,223000.0,0,0,False,False,True,False,4.946987951807229,2.3516609392898054,0.21188504627374574
-119.8,36.75,46.0,2625.0,593.0,1368.0,551.0,1.5273,59000.0,0,0,True,False,False,False,4.764065335753176,1.918859649122807,0.2259047619047619
-117.73,33.53,3.0,6388.0,920.0,2129.0,819.0,7.8915,420600.0,0,0,False,False,False,False,7.7997557997558,3.0004697040864254,0.14402003757044457
-122.29,38.31,25.0,4927.0,1005.0,2756.0,998.0,2.7325,162900.0,0,0,False,False,True,False,4.93687374749499,1.7877358490566038,0.20397807996752587
-118.23,34.21,38.0,1399.0,390.0,859.0,386.0,3.4148,234800.0,0,0,False,False,False,False,3.6243523316062176,1.6286379511059372,0.278770550393138
-118.04,34.12,30.0,2170.0,318.0,984.0,309.0,5.6916,500001.0,0,1,True,False,False,False,7.022653721682848,2.2052845528455283,0.14654377880184333
-117.81,33.64,4.0,1741.0,225.0,811.0,233.0,12.3411,500001.0,0,1,False,False,False,False,7.472103004291846,2.1467324290998766,0.1292360712234348
-118.21,34.65,17.0,4001.0,814.0,2313.0,756.0,3.0441,140100.0,0,0,True,False,False,False,5.292328042328043,1.7297881539126676,0.2034491377155711
-121.75,36.92,46.0,1362.0,321.0,1068.0,305.0,2.4615,177800.0,0,0,False,False,False,False,4.465573770491804,1.2752808988764044,0.2356828193832599
-121.64,39.11,18.0,3212.0,542.0,1817.0,508.0,3.3793,92900.0,0,0,True,False,False,False,6.322834645669292,1.7677490368739681,0.16874221668742218
-121.32,38.89,9.0,5927.0,1269.0,3369.0,1176.0,2.8194,111300.0,0,0,True,False,False,False,5.039965986394558,1.759275749480558,0.21410494347899442
-117.75,34.05,37.0,378.0,92.0,503.0,103.0,2.1908,94600.0,0,0,True,False,False,False,3.6699029126213594,0.7514910536779325,0.24338624338624337
-118.9,34.3,13.0,5591.0,1013.0,3188.0,971.0,5.5925,208600.0,0,0,False,False,False,False,5.757981462409886,1.7537641154328734,0.18118404578787337
-118.37,34.13,28.0,4287.0,627.0,1498.0,615.0,8.5677,500001.0,0,1,False,False,False,False,6.970731707317073,2.8618157543391187,0.1462561231630511
-122.43,37.81,39.0,3275.0,837.0,1137.0,725.0,3.7679,500001.0,0,1,False,False,True,False,4.517241379310345,2.880386983289358,0.25557251908396944
-118.47,33.99,37.0,2155.0,721.0,1082.0,637.0,3.4071,267500.0,0,0,False,False,False,False,3.3830455259026686,1.9916820702402958,0.3345707656612529
-119.82,36.79,18.0,5822.0,1439.0,3415.0,1224.0,1.6854,64700.0,0,0,True,False,False,False,4.756535947712418,1.704831625183016,0.24716592236344898
-120.01,38.89,24.0,1669.0,422.0,589.0,281.0,3.0089,100800.0,0,0,True,False,False,False,5.93950177935943,2.833616298811545,0.25284601557819053
-117.89,33.99,22.0,3272.0,618.0,1784.0,591.0,4.0324,211300.0,0,0,False,False,False,False,5.5363790186125215,1.8340807174887892,0.18887530562347188
-117.11,32.75,11.0,1607.0,478.0,1384.0,450.0,2.05,100000.0,0,0,False,False,False,True,3.571111111111111,1.1611271676300579,0.29744866210329807
-122.18,37.81,30.0,292.0,38.0,126.0,52.0,6.3624,483300.0,0,0,False,False,True,False,5.615384615384615,2.3174603174603177,0.13013698630136986
-118.24,33.92,42.0,328.0,100.0,605.0,87.0,2.4464,97400.0,0,0,False,False,False,False,3.7701149425287355,0.5421487603305785,0.3048780487804878
-117.91,34.04,15.0,8749.0,1761.0,5278.0,1691.0,4.6324,168800.0,0,0,False,False,False,False,5.173861620342993,1.6576354679802956,0.20128014630243457
-118.33,34.03,33.0,2314.0,624.0,1714.0,582.0,1.7377,183900.0,0,0,False,False,False,False,3.9759450171821307,1.3500583430571762,0.2696629213483146
-120.47,34.65,31.0,1438.0,320.0,816.0,270.0,2.4583,128100.0,0,0,False,False,False,True,5.325925925925926,1.7622549019607843,0.22253129346314326
-117.15,32.74,43.0,2383.0,607.0,962.0,587.0,2.2578,263600.0,0,0,False,False,False,True,4.059625212947189,2.4771309771309773,0.2547209399916072
-116.95,32.81,31.0,1277.0,293.0,698.0,237.0,3.1106,147700.0,0,0,False,False,False,False,5.3881856540084385,1.829512893982808,0.22944400939702428
-124.11,40.93,25.0,2392.0,474.0,1298.0,461.0,3.5076,73600.0,0,0,False,False,False,True,5.188720173535792,1.8428351309707243,0.19816053511705686
-117.85,34.14,35.0,1582.0,248.0,654.0,221.0,4.9091,275000.0,0,0,True,False,False,False,7.158371040723982,2.418960244648318,0.15676359039190899
-122.17,37.74,43.0,818.0,193.0,494.0,179.0,2.4776,101600.0,0,0,False,False,True,False,4.569832402234637,1.6558704453441295,0.23594132029339854
-118.04,34.04,35.0,1734.0,363.0,1527.0,344.0,3.0,160600.0,0,0,False,False,False,False,5.040697674418604,1.1355599214145382,0.2093425605536332
-118.66,34.19,23.0,7544.0,1031.0,3221.0,1043.0,7.642,374900.0,0,0,False,False,False,False,7.232981783317354,2.3421297733623097,0.13666489925768824
-121.84,37.34,33.0,1019.0,191.0,938.0,215.0,4.0929,165000.0,0,0,False,False,False,False,4.73953488372093,1.0863539445628998,0.1874386653581943
-115.58,32.79,14.0,1687.0,507.0,762.0,451.0,1.6635,64400.0,0,0,True,False,False,False,3.740576496674058,2.213910761154856,0.3005334914048607
-117.42,33.94,26.0,2420.0,532.0,1383.0,469.0,3.5403,113500.0,0,0,True,False,False,False,5.159914712153518,1.7498192335502532,0.21983471074380165
-117.99,33.79,21.0,2695.0,707.0,1888.0,683.0,3.2857,213300.0,0,0,False,False,False,False,3.945827232796486,1.427436440677966,0.2623376623376623
-122.04,37.96,20.0,1143.0,346.0,578.0,298.0,2.2411,151800.0,0,0,False,False,True,False,3.835570469798658,1.9775086505190311,0.3027121609798775
-119.79,36.78,41.0,2227.0,462.0,1129.0,415.0,2.319,59100.0,0,0,True,False,False,False,5.366265060240964,1.9725420726306466,0.2074539739559946
-118.48,34.25,36.0,1951.0,395.0,1040.0,375.0,5.1619,195300.0,0,0,False,False,False,False,5.2026666666666666,1.8759615384615385,0.20246027678113787
-117.09,32.91,16.0,2005.0,266.0,827.0,270.0,7.0546,282200.0,0,0,False,False,False,False,7.425925925925926,2.4244256348246673,0.13266832917705737
-117.42,34.1,18.0,3977.0,809.0,2231.0,742.0,4.1399,115400.0,0,0,True,False,False,False,5.359838274932614,1.7826086956521738,0.20341966306261
-117.98,33.76,29.0,1518.0,312.0,1086.0,317.0,4.32,196900.0,0,0,False,False,False,False,4.788643533123029,1.3977900552486189,0.20553359683794467
-118.11,33.95,34.0,1723.0,279.0,617.0,252.0,6.7501,400000.0,0,0,False,False,False,False,6.837301587301587,2.792544570502431,0.16192687173534534
-121.82,37.37,42.0,2913.0,577.0,1873.0,580.0,3.7214,167900.0,0,0,False,False,False,False,5.022413793103448,1.5552589428723973,0.19807758324751115
-118.42,34.06,52.0,1881.0,334.0,640.0,321.0,6.871,500001.0,1,1,False,False,False,False,5.859813084112149,2.9390625,0.17756512493354598
-117.89,33.76,36.0,2656.0,572.0,2370.0,571.0,3.8056,177200.0,0,0,False,False,False,False,4.651488616462347,1.120675105485232,0.21536144578313254
-122.83,38.98,17.0,1383.0,347.0,719.0,296.0,1.6164,77800.0,0,0,True,False,False,False,4.672297297297297,1.9235048678720446,0.25090383224873464
-118.07,34.17,35.0,2142.0,373.0,986.0,374.0,5.7051,326000.0,0,0,True,False,False,False,5.7272727272727275,2.1724137931034484,0.17413632119514472
-118.39,33.88,35.0,1267.0,216.0,521.0,191.0,6.0441,470000.0,0,0,False,False,False,False,6.633507853403142,2.431861804222649,0.17048145224940806
-118.49,34.02,28.0,1394.0,582.0,716.0,543.0,1.5132,450000.0,0,0,False,False,False,False,2.567219152854512,1.946927374301676,0.41750358680057387
-120.02,38.92,24.0,1194.0,246.0,414.0,151.0,3.2396,101900.0,0,0,True,False,False,False,7.9072847682119205,2.8840579710144927,0.20603015075376885
-118.03,34.08,37.0,775.0,179.0,726.0,183.0,3.25,159200.0,0,0,True,False,False,False,4.2349726775956285,1.0674931129476584,0.23096774193548386
-118.35,33.82,28.0,7591.0,1710.0,3420.0,1635.0,4.0708,328900.0,0,0,False,False,False,False,4.6428134556574925,2.219590643274854,0.22526676327229614
-117.89,33.61,44.0,2126.0,423.0,745.0,332.0,5.1923,500001.0,0,1,False,False,False,False,6.403614457831325,2.8536912751677854,0.19896519285042333
-118.15,33.85,36.0,1435.0,249.0,606.0,234.0,4.1439,212600.0,0,0,False,False,False,False,6.132478632478633,2.367986798679868,0.1735191637630662
-117.29,33.97,4.0,18767.0,3032.0,8805.0,2723.0,4.6667,160600.0,0,0,True,False,False,False,6.892030848329049,2.1314026121521863,0.1615601854318751
-118.24,34.22,41.0,2476.0,506.0,1271.0,485.0,3.4531,263900.0,0,0,False,False,False,False,5.105154639175257,1.9480723839496459,0.20436187399030695
-118.18,34.1,10.0,1940.0,445.0,763.0,412.0,4.975,166700.0,0,0,False,False,False,False,4.70873786407767,2.54259501965924,0.22938144329896906
-118.0,33.71,19.0,4808.0,1029.0,2422.0,971.0,4.0121,279700.0,0,0,False,False,False,False,4.951596292481978,1.9851362510322048,0.21401830282861897
-118.39,34.17,26.0,3345.0,818.0,1599.0,773.0,3.3516,241500.0,0,0,False,False,False,False,4.327296248382924,2.0919324577861165,0.2445440956651719
-121.98,38.34,13.0,3616.0,672.0,2022.0,652.0,4.0536,134800.0,0,0,True,False,False,False,5.54601226993865,1.7883283877349159,0.18584070796460178
-122.08,37.38,36.0,782.0,130.0,348.0,128.0,6.828,383900.0,0,0,False,False,True,False,6.109375,2.2471264367816093,0.16624040920716113
-117.84,33.66,5.0,665.0,171.0,384.0,171.0,4.5833,230400.0,0,0,False,False,False,False,3.888888888888889,1.7317708333333333,0.2571428571428571
-122.78,38.37,21.0,795.0,163.0,414.0,162.0,3.7991,175000.0,0,0,False,False,False,False,4.907407407407407,1.9202898550724639,0.2050314465408805
-119.8,36.29,7.0,479.0,84.0,327.0,103.0,5.1728,107500.0,0,0,True,False,False,False,4.650485436893204,1.4648318042813455,0.17536534446764093
-119.56,36.08,37.0,766.0,189.0,639.0,190.0,1.6607,42100.0,0,0,True,False,False,False,4.031578947368421,1.1987480438184663,0.24673629242819844
-122.4,37.73,45.0,3490.0,712.0,2337.0,781.0,3.4472,225400.0,0,0,False,False,True,False,4.468629961587708,1.4933675652546,0.20401146131805156
-119.81,36.78,36.0,1650.0,313.0,660.0,298.0,3.0,79700.0,0,0,True,False,False,False,5.5369127516778525,2.5,0.1896969696969697
-121.89,37.23,20.0,7754.0,976.0,3094.0,941.0,8.19,361600.0,0,0,False,False,False,False,8.240170031880977,2.5061409179056238,0.1258705184420944
-118.3,34.07,36.0,2657.0,738.0,2274.0,723.0,3.425,281700.0,0,0,False,False,False,False,3.6749654218533885,1.1684256816182939,0.2777568686488521
-117.56,33.88,36.0,838.0,210.0,722.0,180.0,2.4861,96200.0,0,0,True,False,False,False,4.655555555555556,1.1606648199445984,0.25059665871121717
-122.31,37.57,45.0,1165.0,236.0,845.0,251.0,4.1875,267300.0,0,0,False,False,False,True,4.6414342629482075,1.378698224852071,0.20257510729613734
-119.68,36.8,7.0,2855.0,518.0,1748.0,498.0,4.2066,88400.0,0,0,True,False,False,False,5.732931726907631,1.6332951945080092,0.18143607705779335
-118.08,34.04,20.0,5841.0,1146.0,3273.0,1131.0,4.7222,185100.0,0,0,False,False,False,False,5.164456233421751,1.7846012832263978,0.19619928094504366
-118.13,33.85,36.0,1885.0,391.0,1049.0,405.0,3.55,212800.0,0,0,False,False,False,False,4.654320987654321,1.7969494756911344,0.20742705570291778
-122.42,37.63,46.0,66.0,11.0,30.0,12.0,2.375,275000.0,0,0,False,False,False,True,5.5,2.2,0.16666666666666666
-117.02,32.74,30.0,4205.0,772.0,2012.0,734.0,3.5,144700.0,0,0,False,False,False,True,5.728882833787466,2.0899602385685885,0.1835909631391201
-118.53,34.18,16.0,7194.0,1976.0,3687.0,1894.0,3.1887,189300.0,0,0,False,False,False,False,3.79831045406547,1.951179820992677,0.27467333889352236
-118.11,33.82,36.0,1742.0,340.0,857.0,341.0,4.6875,218200.0,0,0,False,False,False,False,5.108504398826979,2.0326721120186697,0.19517795637198623
-121.67,39.37,27.0,2599.0,502.0,1241.0,502.0,1.9943,86300.0,0,0,True,False,False,False,5.177290836653387,2.0942788074133762,0.19315121200461716
-122.4,40.57,23.0,1321.0,259.0,749.0,222.0,1.655,90100.0,0,0,True,False,False,False,5.95045045045045,1.7636849132176236,0.19606358819076458
-119.81,36.92,14.0,4795.0,710.0,2047.0,640.0,4.665,121300.0,0,0,True,False,False,False,7.4921875,2.3424523693209576,0.1480709071949948
-119.35,36.2,31.0,1783.0,382.0,1266.0,358.0,2.2264,50800.0,0,0,True,False,False,False,4.9804469273743015,1.4083728278041074,0.2142456533931576
-123.34,39.39,18.0,2821.0,628.0,1636.0,615.0,2.3333,84000.0,0,0,False,False,False,False,4.586991869918699,1.7243276283618583,0.22261609358383552
-119.62,36.35,10.0,3674.0,734.0,1864.0,718.0,2.6145,80300.0,0,0,True,False,False,False,5.116991643454039,1.9710300429184548,0.19978225367446925
-118.47,34.0,37.0,2586.0,765.0,1801.0,737.0,2.6042,305800.0,0,0,False,False,False,False,3.5088195386702847,1.4358689616879512,0.29582366589327147
-120.28,38.03,13.0,2095.0,391.0,860.0,331.0,3.6838,145700.0,0,0,True,False,False,False,6.329305135951661,2.436046511627907,0.18663484486873508
-122.92,39.05,38.0,3131.0,624.0,1591.0,568.0,2.5457,80700.0,0,0,True,False,False,False,5.512323943661972,1.9679446888749215,0.1992973490897477
-117.25,33.92,7.0,9812.0,1914.0,5595.0,1729.0,4.1482,124600.0,0,0,True,False,False,False,5.674956622325043,1.7537086684539767,0.19506726457399104
-118.0,33.73,26.0,2236.0,280.0,809.0,282.0,6.7395,342800.0,0,0,False,False,False,False,7.929078014184397,2.7639060568603213,0.1252236135957066
-118.59,34.23,14.0,4407.0,1209.0,2676.0,1128.0,3.4091,168800.0,0,0,False,False,False,False,3.9069148936170213,1.6468609865470851,0.2743362831858407
-117.06,32.6,33.0,905.0,205.0,989.0,222.0,2.7014,108200.0,0,0,False,False,False,True,4.076576576576577,0.9150657229524772,0.2265193370165746
-121.92,37.74,8.0,452.0,51.0,140.0,43.0,12.5915,432400.0,0,0,False,False,False,False,10.511627906976743,3.2285714285714286,0.11283185840707964
-120.12,38.12,37.0,3355.0,666.0,338.0,136.0,2.0625,88900.0,0,0,True,False,False,False,24.669117647058822,9.92603550295858,0.1985096870342772
-118.21,33.81,43.0,905.0,199.0,764.0,204.0,3.3214,162200.0,0,0,False,False,False,True,4.436274509803922,1.1845549738219896,0.21988950276243094
-117.94,33.88,35.0,1694.0,296.0,679.0,282.0,4.3333,239300.0,0,0,False,False,False,False,6.00709219858156,2.4948453608247423,0.17473435655253838
-118.25,33.93,36.0,2452.0,734.0,2664.0,667.0,0.9298,100000.0,0,0,False,False,False,False,3.6761619190404797,0.9204204204204204,0.299347471451876
-120.45,34.97,10.0,1897.0,354.0,1353.0,357.0,3.7679,131300.0,0,0,False,False,False,False,5.313725490196078,1.402069475240207,0.18661043753294676
-118.05,33.94,34.0,495.0,120.0,527.0,130.0,1.9453,149000.0,0,0,False,False,False,False,3.8076923076923075,0.9392789373814042,0.24242424242424243
-122.73,38.37,40.0,1389.0,309.0,841.0,288.0,3.1094,183300.0,0,0,False,False,False,False,4.822916666666667,1.6516052318668253,0.2224622030237581
-118.43,34.23,37.0,1737.0,369.0,1061.0,356.0,3.9615,173700.0,0,0,False,False,False,False,4.879213483146067,1.6371347785108388,0.21243523316062177
-118.39,34.04,44.0,1873.0,286.0,635.0,283.0,5.5951,461300.0,0,0,False,False,False,False,6.618374558303887,2.9496062992125984,0.15269620928990923
-118.37,33.87,13.0,2907.0,726.0,1573.0,694.0,3.5048,294000.0,0,0,False,False,False,False,4.188760806916426,1.8480610298792117,0.24974200206398348
-117.11,32.82,17.0,1787.0,330.0,1341.0,314.0,2.875,112500.0,0,0,False,False,False,True,5.691082802547771,1.3325876211782253,0.1846670397313934
-122.38,40.61,14.0,4773.0,1133.0,2101.0,1072.0,1.7227,105000.0,0,0,True,False,False,False,4.452425373134329,2.2717753450737743,0.23737691179551645
-122.93,38.38,18.0,2562.0,500.0,1128.0,414.0,3.9336,262500.0,0,0,False,False,False,False,6.188405797101449,2.271276595744681,0.195160031225605
